,epoch,precision,recall,F1_score,Bleu_4,ROUGE_L,CIDEr,loss,reference,candidate
29,30,0.987804878,0.855086372,0.916666667,18.19176717,49.20848234,1.200631896,0.529998494,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( 1969 â€?2000 ) was an Irish-bred Thoroughbred racehorse and sire . his sire was the most notable as the sire of the Year and the sire of the Year and the sire of the Year and the sire of the Year and the sire of the Year and the sire of the Year and the sire of the Year and the sire of the Year and the sire of the Year and the sire of the Year and the sire of the Year and the sire of the Year and the sire of the Year and the
30,31,0.987709497,0.848368522,0.912751678,20.0627735,50.02183635,1.309804089,0.490987606,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( 1969 â€?2000 ) was an American-bred Thoroughbred racehorse and sire . the best of the mare Shared ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas
31,32,0.987681971,0.846449136,0.911627907,18.36913999,49.08129549,1.232402654,0.462536843,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( 1969 â€?2000 ) was an Irish-bred Thoroughbred racehorse and sire . his sire was the most notable as the sire of the Year and the sire of the Year and the sire of the Year and the sire of the Year and the sire of the Year and the sire of the Year and the sire of the Year and the sire of the Year and the sire of the Year and the sire of the Year and the sire of the Year and the sire of the Year and the sire of the Year and the
32,33,0.987938596,0.864683301,0.92221085,20.26168039,49.73997761,1.292033826,0.436140178,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( foaled 1969 in Kentucky ) was an Irish-bred Thoroughbred racehorse and sire . his sire was the most notable offspring the winner of the Year and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States
33,34,0.987428571,0.829174664,0.901408451,18.45444173,49.32793171,1.248965628,0.41206371,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( foaled 1969 in Kentucky ) was an American-bred Thoroughbred racehorse and sire . the best of his offspring was the most notable as the sire of the Year and the sire of the 20th Century . his sire was the most notable as the sire of the Year and the sire of the 20th Century . his sire was the most notable as the sire of the Year and the sire of the 20th Century . his sire was the most notable as the sire of the Year and the sire of the 20th Century . his sire
34,35,0.987991266,0.868522073,0.924412666,19.49216827,49.58708629,1.278192232,0.393816654,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( 1969 â€?2000 ) was an American-bred Thoroughbred racehorse and sire . his sire was the most notable as the sire of the Year and the sire of the Year and the sire of the Year and the sire of the Year and the sire of the Year and the Prix de l'Arc de Triomphe in the United States . his other progeny were the most notable winners included Dynaformer and the sire of the Year and the sire of the Year and the Prix de l'Arc de Triomphe in the United States . his other progeny were the most notable winners included Dynaformer and the
35,36,0.98758465,0.839731286,0.907676349,19.09045265,49.53178665,1.298127872,0.374542953,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( 1969 â€?2000 ) was an American-bred Thoroughbred racehorse and sire . his sire was the most notable was the son of the 20th Century . his sire was the most notable as the sire of the Year and the sire of the 20th Century . his sire was the most notable as the sire of the Year and the sire of the 20th Century . his sire was the most notable as the sire of the Year and the sire of the 20th Century . his sire was the most notable as the sire of the Year
36,37,0.987723214,0.849328215,0.913312693,19.76848236,49.73343074,1.309265161,0.356100684,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( 1969 â€?2000 ) was an American-bred Thoroughbred racehorse and sire . the best of his progeny included the Oaks winner Kris S. and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in 2007 . his sire was the most notable as the sire of the Year and the sire of the Year and the sire of the Year and the Prix de l'Arc de Triomphe in the United States . his other progeny were the
37,38,0.987514188,0.834932821,0.904836193,18.54428295,48.95625961,1.319577467,0.334692252,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( foaled 1969 in Kentucky ) was an Irish-bred Thoroughbred racehorse and sire . the best of his progeny included the Belmont Stakes and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas )
38,39,0.987925357,0.863723608,0.921658986,20.04485606,48.80018991,1.253136322,0.335594795,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( 1969 â€?2000 ) was an American-bred British-trained Thoroughbred racehorse and sire . the best of his progeny included the Oaks winner Kris S. and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in 2007 . his sire was the most notable offspring the winner of the 20th Century . his sire was the most notable as the sire of the Year and the sire of the Year and the sire of the 20th Century . his sire was the most notable as the sire of the Year and the sire of the Year
39,40,0.987872106,0.859884837,0.91944587,19.90764219,49.17384755,1.310224284,0.317608089,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( 1969 â€?2000 ) was an Irish-bred Thoroughbred racehorse and sire . the best of his progeny included the Belmont Stakes and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and
40,41,0.98828541,0.89059501,0.936900555,20.410291,49.48792992,1.269631075,0.306164447,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( 1969 â€?2000 ) was an American-bred British-trained Thoroughbred racehorse and sire . the best of his progeny included the Oaks winner Kris S. and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in 2007 . his sire was the most notable as the sire of the Year and the sire of the 20th Century . his sire Kris S. and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in 2007 . his sire was the most notable as the sire of the Year and the sire of the 20th
41,42,0.987134503,0.809980806,0.889826041,18.9251593,48.52654035,1.255352533,0.310932956,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( foaled 1969 in Kentucky ) was an Irish-bred Thoroughbred racehorse and sire . the best of his progeny included the Belmont Stakes and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in 2007 . his sire was the most notable as the sire of the Year and the sire of the 20th Century . his sire was the most notable as the sire of the Year and the sire of the 20th Century . his sire was the most notable as the sire of the Year and the sire of the 20th Century .
42,43,0.98808234,0.875239923,0.928244275,19.10680585,48.5759456,1.244599249,0.298224766,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( 1969 â€?2000 ) was an Irish-bred Thoroughbred racehorse and sire . the best of his progeny included the Oaks winner Kris S. and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas
43,44,0.987951807,0.865642994,0.922762148,18.72100052,48.25351203,1.303206876,0.275930574,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( 1969 â€?2000 ) was a British Thoroughbred racehorse and sire . his sire was the most notable was the son of the 20th Century . his sire was the most notable as the sire of the Year and the sire of the Year and the sire of the 20th Century . his sire was the most notable as the sire of the Year and the sire of the Year and the sire of the 20th Century . his sire was the most notable as the sire of the Year and the sire of the Year and the
44,45,0.987556561,0.8378119,0.906542056,19.19565576,48.37444706,1.28119369,0.263727054,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( foaled 1969 in Kentucky ) was an Irish-bred Thoroughbred racehorse and sire . the best of his progeny included the Oaks winner Brian's Time and the Prix de l'Arc de Triomphe in the United States . his other progeny included the Oaks winner Brian's Time and the Prix de l'Arc de Triomphe in the United States . his other progeny were the most notable winners included the Belmont Stakes and the Prix de l'Arc de Triomphe in the United States . his other progeny included the Oaks winner Kris S. and the Prix de l'Arc de Triomphe in the United States . his other progeny included the Oaks winner Kris S. and the Prix de l'Arc de Triomphe in the United States .
45,46,0.988004362,0.869481766,0.924961715,19.07368943,48.27640724,1.240441479,0.265628698,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( 1969 â€?2000 ) was an Irish Thoroughbred racehorse and sire . his sire was the most notable offspring was the colt of the 20th Century . his sire was the most notable as the sire of the Year and the sire of the 20th Century . his sire was the most notable as the sire of the Year and the sire of the 20th Century . his sire Kris S. and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United
46,47,0.987951807,0.865642994,0.922762148,19.61940451,48.3765973,1.255616064,0.234601164,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( foaled 1969 in Kentucky ) is an American-bred British-trained Thoroughbred racehorse and sire . the best of his progeny included the Oaks winner Kris S. and the Prix de l'Arc de Triomphe in the 2007 winner of the 20th Century . his sire was the most notable as the sire of the Year and the sire of the Year and the sire of the 20th Century . his sire was the most notable as the sire of the Year and the sire of the Year and the sire of the 20th Century . his sire was the most notable as the sire of
47,48,0.988017429,0.870441459,0.925510204,19.98087838,48.70252913,1.223902467,0.223081637,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( 1969 â€?2000 ) was an Irish-bred Thoroughbred racehorse and sire . his sire was the most notable offspring was the colt of the 20th Century . his sire was the most notable as the sire of the Year and the sire of the 20th Century . his sire was the most notable as the sire of the Year and the sire of the 20th Century . his sire was the most notable as the sire of the Year and the sire of the 20th Century . his sire was the most notable as the sire of the
48,49,0.987912088,0.862763916,0.921106557,18.86436544,47.95120966,1.251797485,0.209911922,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( 1969 â€?2000 ) was a British Thoroughbred racehorse and sire . the best of his progeny included the Oaks winner Kris S. and the Prix de l'Arc de Triomphe in the 2007 Kentucky Derby . among his other progeny were the Canadian Horse Racing Hall of Fame colt of giant .
49,50,0.987912088,0.862763916,0.921106557,19.24473937,48.50665599,1.273511973,0.197046642,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( foaled 1969 in Kentucky ) was an Irish-bred Thoroughbred racehorse and sire . his sire was the most notable was the colt of the 20th Century . his sire was the most notable as the sire of the Year and the sire of the 20th Century . his sire was the most notable as the sire of the Year and the sire of the 20th Century . his sire was the most notable as the sire of the Year and the sire of the 20th Century . his sire was the most notable as the sire of the
50,51,0.987598647,0.840690979,0.908242613,19.03725533,48.14435445,1.28525947,0.190456732,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( foaled 1969 in Kentucky ) was an Irish-bred Thoroughbred racehorse and sire . the best of his progeny included the Oaks winner Kris S. and the Prix de l'Arc de Triomphe in the 2007 Kentucky Derby . among his progeny were the most notable winners included Dynaformer and the sire of the Year and the Prix de l'Arc de Triomphe winner of the 20th Century . his sire was the most notable as the sire of the Year and the sire of the 20th Century . his sire Kris S. and the Prix de l'Arc de Triomphe in the 2007 winner of the 20th Century . his sire was the most notable as
51,52,0.988210075,0.884836852,0.933670886,20.29976436,48.56018981,1.245867989,0.182409635,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( 1969 â€?2000 ) was an Irish Thoroughbred racehorse and sire . his sire was the most notable was the colt of the 20th Century . his sire was the most notable as the sire of the Year and the sire of the Year and the Prix de l'Arc de Triomphe winner of the 20th Century . his sire was the most notable as the sire of the Year and the sire of the Year and the Prix de l'Arc de Triomphe winner of the 20th Century . his sire Kris S. and the Prix de l'Arc de Triomphe in the 2007 winner of the 20th Century . his sire was
52,53,0.987912088,0.862763916,0.921106557,19.47186791,47.88263164,1.231880028,0.17566377,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( 1969 â€?2000 ) was a British Thoroughbred racehorse and sire . the best of his progeny included the 1969 winner of the Year and the Prix de l'Arc de Triomphe in 2007 . his sire was the most notable offspring the Prix de l'Arc de Triomphe and the Prix de l'Arc de Triomphe winner of the 20th Century . his sire Kris S. and the Prix de l'Arc de Triomphe in the 2007 winner of the Year and the Prix de l'Arc de Triomphe in 2007 . his sire Kris S. and the Prix de l'Arc de Triomphe in the 2007 winner of the Year and the Prix de l'Arc de Triomphe in 2007 . his sire Kris S. and the Prix de l'Arc de Triomphe in the 2007 winner of the
53,54,0.987485779,0.833013436,0.903695992,18.4482496,48.14224736,1.218908929,0.17803902,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( 1969 â€?2000 ) was an American-bred British-trained Thoroughbred racehorse and sire . his sire was the most notable as the sire of the Year and the sire of the 20th Century . his sire was the most notable as the sire of the Year and the Prix de l'Arc de Triomphe winner of the 20th Century . his sire was the most notable as the sire of the Year and the Prix de l'Arc de Triomphe winner of the 20th Century . his sire was the most notable as the sire of the Year and the sire of the 20th Century . his sire was
54,55,0.98789879,0.861804223,0.920553562,18.54828978,48.08862909,1.266143748,0.175212792,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( 1969 â€?2000 ) was a British Thoroughbred racehorse and sire . the best of his progeny included the Oaks winner Kris S. and the Prix de l'Arc de Triomphe in the 2007 Kentucky Derby . among his progeny were the most successful sire of the Year and the sire of the Year and the Prix de l'Arc de Triomphe winner Kris S. and the Prix de l'Arc de Triomphe winner of the 20th Century . his sire Kris S. and the Prix de l'Arc de Triomphe in the 2007 winner of the 20th Century . his sire Kris S. and the Prix de l'Arc de Triomphe in the 2007 winner of the 20th Century . his sire Kris S. and the Prix de l'Arc de Triomphe in
