,epoch,precision,recall,F1_score,Bleu_4,ROUGE_L,CIDEr,loss,reference,candidate
27,28,0.987640449,0.843570058,0.909937888,17.40146029,48.84949819,1.210088575,0.52930692,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( 1969 â€?2000 ) was an American-bred Thoroughbred racehorse and sire . his sire was the most notable as the sire of the 20th Century . his sire was the most notable as the sire of the 20th Century . his sire was the most notable as the sire of the 20th Century . his sire was the most notable as the sire of the 20th Century . his sire was the most notable as the sire of the 20th Century . his sire was the most notable as the sire of the 20th Century . his sire
28,29,0.987925357,0.863723608,0.921658986,18.76402014,48.5694202,1.230624864,0.504371968,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( 1969 â€?Kris S. ) was an American-bred Thoroughbred racehorse and sire . the best of the Year and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in
29,30,0.987709497,0.848368522,0.912751678,18.97077014,49.31439939,1.294489728,0.478708968,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( 1969 â€?2000 ) was an Irish-bred Thoroughbred racehorse and sire . his sire was the most notable as the sire of the Year and the sire of the 20th Century . his sire was the most notable as the sire of the Year and the sire of the 20th Century . his sire was the most notable as the sire of the Year and the sire of the 20th Century . his sire was the most notable as the sire of the Year and the sire of the 20th Century . his sire was the most notable
30,31,0.988210075,0.884836852,0.933670886,19.22661149,48.93892325,1.227126064,0.465529099,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( 1969 â€?Kris S. ) was an American-bred Thoroughbred racehorse and sire . the best of the Year and the best of the Year and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000
31,32,0.987736901,0.850287908,0.91387313,17.96303402,47.95701606,1.193074011,0.432322621,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( 1969 â€?2000 ) was an Irish Thoroughbred racehorse and sire . his sire was the most notable as the sire of the Year and the sire of the mare Shared ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States (
32,33,0.98828541,0.89059501,0.936900555,20.60070501,48.74698617,1.249879668,0.409303583,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( 1969 â€?2000 ) was an Irish Thoroughbred racehorse and sire . the best of the Year and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in
33,34,0.987709497,0.848368522,0.912751678,19.08436739,48.81253746,1.279911526,0.387153497,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( 1969 â€?2000 ) was an Irish Thoroughbred racehorse and sire . his sire was the most notable as the sire of the Year and the sire of the 20th Century . his sire was the most notable as the sire of the Year and the sire of the 20th Century . his sire was the most notable as the sire of the Year and the sire of the 20th Century . his sire was the most notable as the sire of the Year and the sire of the 20th Century . his sire was the most notable
34,35,0.987736901,0.850287908,0.91387313,18.52426801,48.0205588,1.214526115,0.379074455,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( foaled in Kentucky ) was an Irish-bred Thoroughbred racehorse and sire . the best of the Year and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in
35,36,0.987777778,0.853166987,0.915550978,18.20497889,48.12487744,1.236068704,0.350221259,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( 1969 â€?2000 ) was an Irish Thoroughbred racehorse and sire . his sire was the most notable as the sire of the Year and the sire of the 20th Century . his sire was the most notable as the sire of the Year and the sire of the 20th Century . his sire was the most notable as the sire of the Year and the sire of the 20th Century . his sire was the most notable as the sire of the Year and the sire of the 20th Century . his sire was the most notable
36,37,0.987938596,0.864683301,0.92221085,18.96414687,48.45370587,1.251349901,0.337025656,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( foaled in March 7 1969 in Kentucky ) is an Irish-bred Thoroughbred racehorse and sire . the best of his progeny included the Oaks winner of the Year and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in
37,38,0.987709497,0.848368522,0.912751678,19.06545737,48.24182106,1.24109865,0.318624165,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( 1969 â€?2000 ) was an Irish Thoroughbred racehorse and sire . his sire was the most notable was the son of the 20th Century . his sire was the most notable as the sire of the Year and the sire of the 20th Century . his sire was the most notable as the sire of the Year and the sire of the 20th Century . his sire was the most notable as the sire of the Year and the sire of the 20th Century . his sire was the most notable as the sire of the Year
38,39,0.987485779,0.833013436,0.903695992,18.90937119,48.30169889,1.226734476,0.303919719,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( 1969 â€?Kris S. ) was an Irish Thoroughbred racehorse and sire . the best of his progeny included the Oaks winner of the Year and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States (
39,40,0.987598647,0.840690979,0.908242613,18.64902958,48.25475325,1.26233189,0.295859741,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( 1969 â€?2000 ) was an Irish Thoroughbred racehorse and sire . his sire was the most notable was the son of the 20th Century . his sire was the most notable as the sire of the Year and the sire of the 20th Century . his sire was the most notable as the sire of the Year and the sire of the 20th Century . his sire was the most notable as the sire of the Year and the sire of the 20th Century . his sire was the most notable as the sire of the Year
40,41,0.98812095,0.878119002,0.929878049,19.21754508,48.79121132,1.245402708,0.280853585,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( foaled 1969 in Kentucky ) was an Irish Thoroughbred racehorse and sire . the best of his progeny included the Oaks winner of the Year and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in 2007 . his sire was the most notable offspring the winners of the Year and the Prix de l'Arc de Triomphe in the United States . his other progeny included the Oaks winner of the Year and the Prix de l'Arc de Triomphe in the United States . his other progeny included the Oaks winner of the Year and the Prix de l'Arc de Triomphe in the United States .
41,42,0.987764182,0.852207294,0.914992272,18.3093942,48.48438937,1.248182984,0.280090301,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( 1969 â€?2000 ) was an Irish Thoroughbred racehorse and sire . his sire was the most notable as the sire of the Year and the sire of the 20th Century . his sire was the most notable as the sire of the Year and the Prix de l'Arc de Triomphe in the United States . his other progeny included the Oaks winner of the Year and the Prix de l'Arc de Triomphe in the United States . his other progeny included the Oaks winner of the Year and the Prix de l'Arc de Triomphe in the United States . his other progeny included the Oaks winner of the Year
42,43,0.98828541,0.89059501,0.936900555,15.7864566,45.98358608,1.111193341,0.282320584,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( foaled 1969 in Kentucky ) was an Irish-bred Thoroughbred racehorse and sire . the best of his progeny included the Oaks winner of the Year and the Prix de l'Arc de Triomphe in the 2007 winner of the 20th Century . his other progeny included the Oaks winner of the Year and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States
43,44,0.988017429,0.870441459,0.925510204,19.14373127,47.86834818,1.21834575,0.26810211,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( 1969 â€?2000 ) was an Irish Thoroughbred racehorse and sire . his sire was the most notable offspring was the sire of the Year and the sire of the 20th Century . his sire was the most notable as the sire of the Year and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000
44,45,0.987556561,0.8378119,0.906542056,17.4867991,47.27435093,1.152753374,0.264644528,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( 1969 â€?Kris S. ) was an Irish Thoroughbred racehorse and sire . his sire was the most notable offspring was the son of the Year and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in 2007 . his sire was the most notable winners included the Belmont Stakes and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in 2007 . his sire was the most notable offspring the winners of the Year and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in 2007 .
45,46,0.987654321,0.84452975,0.910501811,18.37651972,47.56533211,1.239105477,0.245949409,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( 1969 â€?Kris S. ) was an Irish Thoroughbred racehorse and sire . his sire was the most notable offspring was the sire of the Year and the sire of the 20th Century . his sire was the most notable offspring the best of his progeny included the Belmont Stakes and the Prix de l'Arc de Triomphe winner of the 20th Century . his other progeny included the Oaks winner and the Prix de l'Arc de Triomphe winner of the 20th Century . his other progeny included the Oaks winner and the Prix de l'Arc de Triomphe in the United States . his other progeny included the Oaks winner and the Prix de l'Arc de Triomphe
46,47,0.988396624,0.899232246,0.941708543,17.87288717,48.36786369,1.269012522,0.254034657,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( foaled 1969 in Kentucky ) was an Irish Thoroughbred racehorse . among his progeny included the Oaks winner of the Year and the Prix de l'Arc de Triomphe in the 2007 . his sire was the most notable offspring the winners of the Year and the Prix de l'Arc de Triomphe in the 2007 . his sire was the most notable as the sire of the Year and the Prix de l'Arc de Triomphe winner of the 20th Century . his other progeny included the Oaks winner of the Year and the Prix de l'Arc de Triomphe in the 2007 . his sire was the most notable offspring the winners of the Year and
47,48,0.988260406,0.888675624,0.935826175,18.72341643,47.19923334,1.163567825,0.228817364,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( 1969 â€?Kris S. ) was a British Thoroughbred racehorse and sire . the best of his progeny included the Oaks winner Kris S. and the Prix de l'Arc de Triomphe in the 2007 Kentucky Derby . his sire was the most notable as the sire of the Year and the Prix de l'Arc de Triomphe in the 2007 winner of the mare and the Prix de l'Arc de Triomphe in the 2007 winner of the 20th Century . his other progeny included the Oaks winner of the Year and the Prix de l'Arc de Triomphe in the 2007 winner of the 20th Century . his other progeny included the Oaks winner of the Year and the
48,49,0.988235294,0.886756238,0.934749621,16.79866757,46.32202588,1.098537626,0.229739731,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( foaled 1969 in Kentucky ) was an American Thoroughbred racehorse . among his progeny included the Oaks winner of the Year and the Prix de l'Arc de Triomphe in the 2007 winner of the 20th Century . his other progeny included the Oaks winner of the Year and the Prix de l'Arc de Triomphe in the 2007 Kentucky Derby . his sire was the most notable as the sire of the Year and the Prix de l'Arc de Triomphe in the 2007 winner of the mare and the Prix de l'Arc de Triomphe in the 2007 . his sire was the most notable as the sire of the Year and the Prix de l'Arc de Triomphe in the 2007
49,50,0.9875,0.833973129,0.904266389,18.43287271,47.71536136,1.243268954,0.229792435,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( foaled in Kentucky ) is an Irish Thoroughbred racehorse and sire . his sire was the most notable offspring the best of his progeny included the Oaks winner and the Prix de l'Arc de Triomphe winner of the 20th Century . his other progeny included the Belmont Stakes and the Prix de l'Arc de Triomphe winner of the 20th Century . his other progeny included the Oaks winner and the Prix de l'Arc de Triomphe winner of the 20th Century . his other progeny included the Oaks winner and the Prix de l'Arc de Triomphe winner of the 20th Century . his other progeny included the Oaks winner and the Prix de l'Arc de Triomphe winner of the 20th
50,51,0.987385321,0.826295585,0.89968652,18.41605432,48.24813783,1.20772093,0.213414056,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( foaled 1969 in Kentucky ) was an Irish-bred Thoroughbred racehorse and sire . the best of his offspring was the son of the 20th Century . his sire was the most notable as the sire of the Year and the Prix de l'Arc de Triomphe winner of the 20th Century . his sire was the most notable as the sire of the Year and the Prix de l'Arc de Triomphe winner of the 20th Century . his sire was the most notable as the sire of the Year and the Prix de l'Arc de Triomphe winner of the 20th Century . his sire was the most notable as the sire
51,52,0.987777778,0.853166987,0.915550978,18.80175508,47.28230014,1.19250399,0.203511386,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( 1969 â€?Kris S. ) was an Irish Thoroughbred racehorse and sire . his sire was the most notable winners included the 1969 in the 2007 Kentucky Derby . his sire was the most notable winners included the 1969 in the 2007 Kentucky Derby . his sire was the most notable winners included the Belmont Stakes and the Prix de l'Arc de Triomphe winner of the Year and the Prix de l'Arc de Triomphe in the 2007 Kentucky Derby . his other horse race the best horse and the Prix de l'Arc de Triomphe winner of the Year and the Prix de l'Arc de Triomphe in the 2007 winner of the 20th Century . his other progeny included the
