,epoch,precision,recall,F1_score,Bleu_4,ROUGE_L,CIDEr,loss,reference,candidate
31,32,0.989304813,0.887715931,0.935761254,19.53050525,46.90443666,1.095817124,5.183068362,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( foaled 1969 in Kentucky ) is an Irish Thoroughbred racehorse and sire . his sire was the 1969 winner Brian's Time and the 1969 winner of the 1969 in the 2000 and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the
32,33,0.987485779,0.833013436,0.903695992,19.32071892,47.41731257,1.104087117,5.175169614,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( foaled 1969 in Kentucky ) is an Irish Thoroughbred racehorse and sire . his sire was Kris S. to the mare and the 1969 winner of the 1969 ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in Kentucky and his progeny were the 1969 winner Kris S. and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and 1 ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in Kentucky . his other progeny included the 1969 winner Lear Fan the winners of his offspring other successful ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in Kentucky . his other progeny included the 1969
33,34,0.987709497,0.848368522,0.912751678,18.18556248,46.49548232,1.062872081,5.151972949,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( 1969 â€?1969 ) was an American Thoroughbred racehorse and sire . his sire was the 1969 winner of the 1969 winner Brian's Time and the winner of the 1969 winner Brian's Time and the winner of the 1969 winner of the mare and the 1969 winner of the Lear Fan of the mare and the sire of his progeny included Lear Fan the winner of the mare and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and his sire . his sire was the most notable offspring was the sire of his progeny included the 1969 winner Brian's Time and
34,35,0.988197425,0.883877159,0.933130699,20.75187995,48.93181563,1.173813166,5.130561899,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( foaled 1969 in Kentucky ) was an Irish Thoroughbred racehorse and sire . his sire was Kris S. to the mare and the 1969 winner of the 1969 winner Brian's Time and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and 1 million ( 2000 Guineas ) and the United States . his other progeny were Dynaformer the most notable offspring was the sire of the 20th Century . his other progeny were the 1969 winner Kris S. and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and 1 million ( 2000 Guineas ) and the Prix de l'Arc de Triomphe
35,36,0.987791343,0.854126679,0.91610911,20.00872527,48.43026527,1.153936392,5.112404828,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( foaled 1969 in Kentucky ) was an Irish Thoroughbred racehorse and sire . his sire was the 1969 winner Brian's Time and the winner of the 1969 winner Kris S. and the winner of the 1969 winner of the 1969 winner of the 1969 winner of the mare and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in Kentucky . his other progeny were the 1969 winner Lear Fan the winner of the mare and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and his sire was the Kris S. and the Prix de l'Arc de Triomphe in the
36,37,0.987791343,0.854126679,0.91610911,20.453492,47.92045836,1.187657124,5.094258564,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( 1969 â€?1969 ) was an Irish Thoroughbred racehorse and sire . his sire was Kris S. to the mare and the 1969 winner of the 1969 in the family Brian's Time . his progeny were the 1969 winner Kris S. and the most notable as the major and the most notable as the major and the most notable as the major and the most notable as the major and the most notable as the major and the most notable as the major and the most notable as the major and the most notable as the major and the most notable
37,38,0.987327189,0.822456814,0.897382199,19.66706538,46.55582882,1.106152234,5.082003891,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( 1969 â€?1969 ) was an Irish Thoroughbred racehorse and sire . his sire was Brian's Time the winner of the 1969 winner Brian's Time and the winner of the 1969 winner Brian's Time and the winner of the 1969 winner of the 1969 winner of the mare Shared ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in Kentucky . his other progeny were Lear Fan the winners of his progeny included the 1969 winner Lear Fan the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and 1 ( 2000 Guineas ) and his sire in the 1969 winner of the mare and
38,39,0.987736901,0.850287908,0.91387313,18.75821987,46.01696118,1.032265598,5.06813654,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( foaled 1969 in Kentucky ) was an Irish Thoroughbred racehorse and sire . his sire was Brian's Time the most notable as the sire of the 1969 winner Brian's Time and the most notable as the major and the most notable as the major and the most notable as the major and the most notable as the major and the most notable as the major and the most notable as the major and the most notable as the major and the most notable as the major and the most notable as the major and the most notable as the major
39,40,0.988260406,0.888675624,0.935826175,20.52249889,47.84021101,1.177771509,5.058200518,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( 1969 â€?1969 ) was an Irish Thoroughbred racehorse and sire . his sire was Brian's Time the best of his progeny included the 1969 winner Brian's Time and the winner of the 1969 winner Brian's Time and the Prix de l'Arc de Triomphe in his . his progeny were the 1969 winner Kris S. and the most notable as the sire of his progeny included Lear Fan the winners of his progeny included the 1969 winner Brian's Time and the Prix de l'Arc de Triomphe in his . his progeny were the 1969 winner Kris S. and the most notable as the major and the most notable as the major and the
40,41,0.987791343,0.854126679,0.91610911,19.87834646,47.5849425,1.156091508,5.051036893,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( foaled 1969 in Kentucky ) was an Irish Thoroughbred racehorse and sire . his sire was Brian's Time the winner of the 1969 winner Brian's Time and the winner of the 1969 winner of the 1969 ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in Kentucky . his other progeny were Lear Fan the winners of his offspring the top caliber ( 2000 Guineas and 1 million in 1992 ) . his sire was the colt of his progeny included Kris S. and the 1969 winner of the 1969 ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in his . his progeny were the
41,42,0.987964989,0.866602687,0.923312883,19.0941718,46.20766955,0.975706932,5.043203608,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( 1969 â€?1969 ) was an Irish Thoroughbred racehorse and sire . his sire was Brian's Time the best of his progeny included the 1969 winner Brian's Time and the winner of the mare and the Prix de l'Arc de Triomphe in Kentucky . his other progeny were Lear Fan the winners of his progeny included the 1969 winner Brian's Time and the Prix de l'Arc de Triomphe in his . his progeny were the 1969 winner Brian's Time and the most notable as the sire of his progeny included Kris S. and the winner of the 1969 winner of the mare and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas
42,43,0.988235294,0.886756238,0.934749621,18.74390144,47.23926005,1.072934023,5.039964999,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( 1969 â€?1969 ) was an Irish Thoroughbred racehorse and sire . his sire Brian's Time his progeny were Kris S. to the 1969 winner Brian's Time and the winner of the 1969 ( 2000 Guineas ) and his dam ( 2000 Guineas ) and 1 ( 2000 Guineas ) and 1 ( 2000 Guineas ) and 1 ( 2000 Guineas ) and 1 ( 2000 Guineas ) and 1 ( 2000 Guineas ) and 1 ( 2000 Guineas ) and 1 ( 2000 Guineas ) and 1 ( 2000 Guineas ) and 1 ( 2000 Guineas ) and 1 (
43,44,0.988297872,0.891554702,0.937436932,18.67581125,47.08279366,1.117163459,5.062196,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( foaled 1969 in Kentucky ) was an Irish Thoroughbred racehorse and sire . his sire was Kris S. and the winner of the 1969 winner Brian's Time and the winner of the 1969 winner Brian's Time and the winner of the 1969 winner Brian's Time and the winner of the 1969 winner Brian's Time and the Prix de l'Arc de Triomphe in his dam was the best of his progeny included the major winners including the 1969 winner of the Hill Prince and the Prix de l'Arc de Triomphe in his . his progeny were the 1969 winner Dynaformer the best of his progeny included the 1969 winner Kris S. and the Prix de l'Arc de Triomphe
44,45,0.987058824,0.805182342,0.886892178,18.16393674,46.66283487,1.075156322,5.053581995,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( foaled 1969 in Kentucky ) was an Irish Thoroughbred racehorse and sire . his sire Brian's Time the Bayou was the colt of his progeny included the 1969 winner Brian's Time and the Prix de l'Arc de Triomphe in his . his progeny were the 1969 winner Brian's Time and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and his dam ( 2000 Guineas ) and his dam ( 2000 Guineas ) and his sire in the 2007 Kentucky Derby . his progeny were the 1969 winner Brian's Time and the most notable as the major and the most notable as the major and the
45,46,0.987224158,0.815738964,0.893326327,19.08193622,47.35638527,1.185277275,5.04182011,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( foaled 1969 in Kentucky ) was an Irish Thoroughbred racehorse and sire . his sire was Kris S. and the winner of the mare and the winner of the mare and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas and 1 million in 1992 ) . his sire was the colt of his progeny included the Dewhurst Stakes . his sire was Kris S. to the mare and the winner of the mare and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas and 1 million in his ) . his sire was the colt of his progeny included the
46,47,0.987991266,0.868522073,0.924412666,20.45865947,48.21991937,1.198433515,5.022400012,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( foaled 1969 in Kentucky ) was an Irish Thoroughbred racehorse and sire . his sire Brian's Time the best of his progeny included Kris S. and the winner of the mare and the Prix de l'Arc de Triomphe in Kentucky . his other progeny were Lear Fan the winners of his offspring the top caliber ( 2000 Guineas ) and his sire in the 2007 Kentucky Derby . his progeny included Kris S. and the most notable offspring was the colt of his progeny included Kris S. and the Prix de l'Arc de Triomphe in his . his progeny were the 1969 winner Brian's Time and the most notable offspring was the colt
47,48,0.988017429,0.870441459,0.925510204,20.25337348,47.64186597,1.192551495,5.008576664,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( 1969 â€?1969 ) was an Irish Thoroughbred racehorse and sire . his sire was Kris S. to the mare and the 1969 winner of the 1969 in the 2007 winner of the mare and the Prix de l'Arc de Triomphe in Kentucky . his other progeny were the 1969 winner Brian's Time and the winner of the 1969 winner of the mare ( 2000 Guineas ) and his ( also 1 million ) . his other progeny were Kris S. to the 1969 in the 2007 Kentucky Derby . his other progeny included the 1969 winner Kris S. and the Prix de l'Arc de Triomphe in his . his progeny
48,49,0.987978142,0.86756238,0.923863056,19.75912911,47.88019677,1.108321885,4.99780246,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( foaled 1969 in Kentucky ) was an Irish Thoroughbred racehorse and sire . his sire was Kris S. and the winner of the 1969 winner of the mare Shared the most notable as the sire of the 1969 winner Brian's Time and the winner of the mare ( 2000 Guineas ) and his ( also 1 million ) . his other progeny were Lear Fan the winners of his progeny included the Dewhurst Stakes . his sire was Kris S. and the most notable offspring was the colt of his progeny included the 1969 winner Kris S. and the Prix de l'Arc de Triomphe in his . his
49,50,0.987978142,0.86756238,0.923863056,19.43198157,47.67025457,1.155088018,4.991624966,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( 1969 â€?1969 ) was an Irish Thoroughbred racehorse and sire . his sire was Kris S. and the winner of the 1969 winner Brian's Time and the winner of the mare ( 2000 Guineas ) and his ( also 1 million ) . his other progeny were Lear Fan the winners of his progeny included the 1969 winner Brian's Time and the Prix de l'Arc de Triomphe in his dam ( 2000 Guineas ) and his ( also 1 million ) . his other progeny were Kris S. to the 1969 winner Kris S. and the Prix de l'Arc de Triomphe in his . his progeny were the 1969 winner Kris S.
50,51,0.988108108,0.877159309,0.929334011,19.1619702,47.02161328,1.097553121,4.985545906,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( foaled 1969 in Kentucky ) was an Irish Thoroughbred racehorse and sire . his sire was Kris S. and the winner of the 1969 winner of the mare ( 2000 Guineas ) and his ( also 1 million ) . his other progeny were Lear Fan the winners of his progeny included the 1969 winner Brian's Time and the Prix de l'Arc de Triomphe in his dam was the United States ( 2000 Guineas ) and his sire in the 2007 Kentucky Derby . his other progeny included Kris S. and the most notable as the sire of his progeny included Kris S. and the most notable as
51,52,0.987912088,0.862763916,0.921106557,19.91497639,48.10883527,1.16224363,4.981112977,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( 1969 â€?1969 ) was an Irish Thoroughbred racehorse and sire . his sire was Kris S. and the winner of the 1969 winner of the mare Shared ( 2000 Guineas and 1 million in his ) . his sire was the 1969 in the Canadian Horse Racing Hall of Fame filly Kris S. and the sire of his progeny included the 1969 winner Brian's Time and the Prix de l'Arc de Triomphe in his dam ( 2000 Guineas ) and his ( also 1 million ) . his other progeny were Kris S. to the 1969 winner Kris S. and the Prix de l'Arc de Triomphe in his . his progeny were the 1969 winner
52,53,0.98808234,0.875239923,0.928244275,19.27724381,47.1231954,1.054052964,4.976448594,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( foaled 1969 in Kentucky ) was an Irish Thoroughbred racehorse and sire . his sire Brian's Time the best of his progeny included the 1969 winner Brian's Time and the winner of the 1969 winner of the mare and the Prix de l'Arc de Triomphe in Kentucky . his other progeny were Lear Fan the winners of his progeny included the 1969 winner Brian's Time and the Prix de l'Arc de Triomphe in his dam ( 2000 Guineas ) and his ( also 1 million ) . his other progeny included the 1969 winner Kris S. and the Prix de l'Arc de Triomphe in his . his progeny were the 1969 winner Kris S. and the
53,54,0.987872106,0.859884837,0.91944587,18.69552214,46.06083317,1.047049411,4.973330772,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( 1969 â€?1969 ) was an Irish Thoroughbred racehorse and sire . his sire was Kris S. and the winner of the 1969 winner Brian's Time and the winner of the mare ( 2000 Guineas ) and his ( also 1 million ) . his other progeny were Lear Fan the winners of his progeny included the 1969 winner Brian's Time and the Prix de l'Arc de Triomphe in his dam ( 2000 Guineas ) and his ( also 1 million ) . his other progeny were Kris S. to the 1969 winner Kris S. and the Prix de l'Arc de Triomphe in his . his progeny were the 1969 winner Kris S.
54,55,0.98808234,0.875239923,0.928244275,19.22643895,46.1475411,1.014637115,4.969717027,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( foaled 1969 in Kentucky ) was an Irish Thoroughbred racehorse and sire . his sire Brian's Time the best of his progeny included the 1969 winner Brian's Time and the winner of the mare ( 2000 Guineas ) and his ( also 1 million ) . his other progeny were Lear Fan the winners of his progeny included the Dewhurst Stakes . his sire Kris S. the mare and the 1969 winner of the 1969 ( 2000 Guineas ) and the most notable as the sire of his progeny included Kris S. and the most notable offspring the mare and the Prix de l'Arc de Triomphe in his
55,56,0.98789879,0.861804223,0.920553562,18.86629378,46.35557121,1.061945921,4.967161442,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( 1969 â€?1969 ) was an Irish Thoroughbred racehorse and sire . his sire was Kris S. in the United States ( 2000 Guineas ) and 1 ( 2000 Guineas ) and his sire in the 1969 winner of the mare and the Prix de l'Arc de Triomphe in Kentucky . his other progeny were the 1969 winner Brian's Time and the winner of the 1969 winner of the mare ( 2000 Guineas ) and his ( also 1 million ) . his other progeny were Kris S. to the 1969 winner Kris S. and the Prix de l'Arc de Triomphe in his . his progeny were the 1969 winner
