,epoch,precision,recall,F1_score,Bleu_4,ROUGE_L,CIDEr,loss,reference,candidate
28,29,0.987804878,0.855086372,0.916666667,18.46635547,47.63094425,1.172655374,0.47830207,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( 1969 â€?2000 ) was an American-bred Thoroughbred racehorse and sire . his sire was the most notable as the most notable as the most notable as the most notable as the most notable as the most notable as the most notable as the most notable as the most notable as the most notable as the most notable as the most notable as the most notable as the most notable as the most notable as the sire of the mare Shared ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the
29,30,0.98785872,0.858925144,0.91889117,19.61477553,48.35919568,1.286567135,0.448562664,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( 1969 â€?2000 ) was an American-bred Thoroughbred racehorse and sire . his sire was the most notable as the best of his progeny included the Belmont Stakes and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the
30,31,0.987750557,0.851247601,0.91443299,19.82639261,48.14826834,1.26758279,0.423704825,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( 1969 â€?2000 ) was an American-bred Thoroughbred racehorse and sire . his sire was the most notable as the sire of the mare Shared ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in his . his sire was the most notable as the sire of the mare Shared ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in his . his sire was the most notable as the sire of the mare Shared ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in his . his sire was the most notable as the sire of the mare Shared ( 2000 Guineas )
31,32,0.98785872,0.858925144,0.91889117,20.78927185,48.84049463,1.335109058,0.40120098,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( 1969 â€?2000 ) was an American-bred Thoroughbred racehorse and sire . his sire was the most notable as the best of his progeny included the Belmont Stakes and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in Kentucky . his sire was the most notable as the best of his progeny included the Belmont Stakes and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in Kentucky . his sire was the most notable as the best of his
32,33,0.987938596,0.864683301,0.92221085,19.88158455,48.83110795,1.299522816,0.382501512,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( 1969 â€?2000 ) was an American-bred Thoroughbred racehorse and sire . his sire was the most notable as the sire of the mare Shared ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in his . his sire was the most notable as the sire of the mare Shared ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in his . his sire was the most notable as the sire of the mare Shared ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in his . his sire was the most notable as the sire of the mare Shared ( 2000 Guineas )
33,34,0.988222698,0.885796545,0.934210526,21.14853077,48.28694632,1.289698809,0.363541143,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( 1969 â€?2000 ) was an American-bred Thoroughbred racehorse and sire . among his progeny were the most notable offspring the winner of the Hill Prince and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the sire of the 20th Century . the best of his progeny included the Belmont Stakes and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the sire of the 20th Century . the best of his progeny included the Belmont Stakes and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in Kentucky . his sire
34,35,0.987978142,0.86756238,0.923863056,19.86722296,48.76895465,1.273447066,0.347835697,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( 1969 â€?2000 ) was an American-bred Thoroughbred racehorse and sire . his sire was the most notable as the sire of the mare Shared ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in his . his sire was the most notable as the sire of the mare Shared ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in his . his sire was the most notable as the sire of the mare Shared ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in his . his sire was the most notable as the sire of the mare Shared ( 2000 Guineas )
35,36,0.988069414,0.87428023,0.927698574,20.97180525,48.64692823,1.345165936,0.332583208,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( foaled in March ) is a Thoroughbred racehorse and sire . among his progeny were the most notable offspring the winner of the 20th Century . his sire was the most notable as the best of his progeny included the Belmont Stakes and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the sire of the 20th Century . the best of his progeny included the Belmont Stakes and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the sire of the 20th Century . the best of his progeny included the Belmont Stakes and the Prix de l'Arc de Triomphe
36,37,0.98808234,0.875239923,0.928244275,20.4787482,49.30590632,1.290560459,0.31955837,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( 1969 â€?1969 ) was an American-bred Thoroughbred racehorse and sire . his sire was the most notable as the sire of the mare Shared ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in his . his sire was the most notable as the sire of the mare Shared ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in his . his sire was the most notable as the sire of the mare Shared ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in his . his sire was the most notable as the sire of the mare Shared ( 2000 Guineas )
37,38,0.988260406,0.888675624,0.935826175,19.88635396,48.83129701,1.318773565,0.309000392,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( 1969 â€?2000 ) was an American-bred Thoroughbred racehorse and sire . his sire was the most notable as the best of his progeny included the Belmont Stakes and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the
38,39,0.987925357,0.863723608,0.921658986,18.99513487,48.68495239,1.278071649,0.304366827,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( 1969 â€?1969 ) was an American-bred Thoroughbred racehorse and sire . his sire was the most notable as the sire of the mare Shared ( 2000 Guineas ) and the sire of the mare Shared ( 2000 Guineas ) and the sire of the mare Shared ( 2000 Guineas ) and the sire of the mare Shared ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in his . his sire was the most notable as the sire of the 1969 winner of the mare Shared ( 2000 Guineas ) and the sire of the mare Shared ( 2000
39,40,0.988310308,0.892514395,0.937972769,17.47868609,47.05659206,1.214015307,0.301643628,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( foaled in March 1969 in Kentucky ) is an American-bred Thoroughbred racehorse and sire . among his progeny were the Canadian Horse Racing Hall of Fame ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in his . his sire was the most notable as the best of his progeny included the Belmont Stakes and the Prix de l'Arc de Triomphe winner of the 20th Century . his sire was the most notable as the best of his progeny included the Belmont Stakes and the Prix de l'Arc de Triomphe winner of the Hill Prince and the Prix de l'Arc de Triomphe winner of the Hill Prince and the Prix de l'Arc de Triomphe winner of the Hill Prince and the Prix de l'Arc de Triomphe winner of the Hill Prince
40,41,0.987938596,0.864683301,0.92221085,18.51363782,47.37125725,1.260984613,0.313083802,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( foaled in Kentucky ) is an American-bred Thoroughbred racehorse and sire . his sire was the most notable as the sire of the mare Shared ( 2000 Guineas ) and the sire of the mare Shared ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in his . his sire was the most notable as the sire of the mare Shared ( 2000 Guineas ) and the sire of the mare Shared ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in his . his sire was the most notable as the sire of the mare Shared ( 2000 Guineas ) and
41,42,0.987831858,0.857005758,0.917780062,19.41731744,47.46480224,1.248066716,0.336952255,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( 1969 â€?2000 ) was a Thoroughbred race horse and sire . his sire was the most notable as the best of his progeny included the Belmont Stakes and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in Kentucky . his other progeny included the ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in Kentucky . his other progeny were the most notable offspring the ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in his . his sire was the most notable as the best of his progeny included the Belmont Stakes and the Prix de l'Arc de Triomphe in the
42,43,0.988469602,0.904990403,0.94488978,19.5817882,47.75275385,1.163093171,0.340089945,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( 1969 â€?Brian's Time ) was a British Thoroughbred racehorse and sire . his sire was the most notable as the sire of the mare Shared ( 2000 Guineas ) and the sire of the mare Shared ( 2000 Guineas ) and the sire of the mare Shared ( 2000 Guineas ) and the sire of the mare Shared ( 2000 Guineas ) and the sire of the mare Shared ( 2000 Guineas ) and the sire of the mare Shared ( 2000 Guineas ) and the sire of the mare Shared ( 2000 Guineas ) and the sire
43,44,0.988210075,0.884836852,0.933670886,15.74268867,46.31928658,1.23000836,0.320514767,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( 1969 â€?Brian's Time ) was an American-bred Thoroughbred racehorse . his sire was the most notable offspring was the colt of the 20th Century . his sire was the most notable as the best of his progeny included the Belmont Stakes and the Prix de l'Arc de Triomphe winner of the mare Shared .
44,45,0.987224158,0.815738964,0.893326327,17.09240068,46.42278971,1.137100073,0.321768794,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( 1969 â€?1969 ) was an Irish Thoroughbred racehorse and sire . his sire was the most notable as the best of his progeny included the Belmont Stakes and the Prix de l'Arc de Triomphe winner of the mare Shared ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in his . his sire was the most notable as the best of his progeny included the Belmont Stakes and the Prix de l'Arc de Triomphe winner of the mare Shared ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in his . his sire was the most notable as the best of his progeny included the Belmont Stakes and the Prix de l'Arc de Triomphe winner of
45,46,0.988469602,0.904990403,0.94488978,19.48285755,47.36184664,1.22798303,0.271247072,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( foaled in Kentucky ) is a Thoroughbred racehorse and sire . among his progeny were the most notable winners included the 1969 winner of the Hill Prince and the Prix de l'Arc de Triomphe winner of the mare Shared ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the United States ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in the
46,47,0.987442922,0.830134357,0.90198123,17.17350687,47.89030988,1.261462493,0.245284565,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( foaled 1969 in Kentucky ) was an American-bred Thoroughbred racehorse and sire . his sire was the most notable as the sire of the mare Shared ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in his . his sire was the most notable as the sire of the mare Shared ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in his . his sire was the most notable as the sire of the mare Shared ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in his . his sire was the most notable as the sire of the mare Shared ( 2000 Guineas
47,48,0.988043478,0.872360845,0.926605505,16.53641269,46.23794784,1.172470863,0.253350701,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( 1969 â€?23 ) was an American-bred British-trained Thoroughbred racehorse and sire . among his progeny were the most notable offspring the winner of the mare Shared ( 2000 Guineas ) and the Prix de l'Arc de Triomphe winner of the mare Shared ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in his . his sire was the most notable as the best of his progeny included the Belmont Stakes winner of the Hill Prince and the Prix de l'Arc de Triomphe winner of the Hill Prince and the Prix de l'Arc de Triomphe winner of the mare Shared .
48,49,0.988043478,0.872360845,0.926605505,20.33268219,47.69369955,1.260928598,0.222997986,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( 1969 â€?1969 ) was an Irish Thoroughbred racehorse and sire . his sire was the most notable as the sire of the mare Shared ( 2000 Guineas ) and the sire of the mare Shared ( 2000 Guineas ) and the sire of the mare Shared ( 2000 Guineas ) and the sire of the mare Shared ( 2000 Guineas ) and the Prix de l'Arc de Triomphe in his . his sire was the most notable as the sire of the mare Shared ( 2000 Guineas ) and the sire of the mare Shared ( 2000 Guineas ) and the
49,50,0.988222698,0.885796545,0.934210526,17.80590589,47.16527907,1.195688851,0.215556247,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( 1969 â€?Brian's Time ) was an Irish Thoroughbred racehorse and sire . among his progeny were the Canadian Horse Racing Hall of Fame colt of giant .
50,51,0.987804878,0.855086372,0.916666667,16.72208937,46.01961019,1.184650852,0.207111408,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( 1969 â€?23 ) was an Irish Thoroughbred racehorse and sire . his sire was the most notable as the sire of the 1969 winner of the mare Shared . his sire was the most notable as the sire of the 1969 winner of the mare Shared .
51,52,0.988004362,0.869481766,0.924961715,16.03531114,45.15650309,1.0993944,0.194388843,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( foaled 1969 in Kentucky ) is an Irish Thoroughbred racehorse and sire . among his progeny were the Canadian Horse Racing Hall of Fame colt of the 1969 winner of the mare Shared .
52,53,0.987845304,0.857965451,0.918335901,18.26128808,46.88852998,1.206757037,0.18593659,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( foaled 1969 in Kentucky ) is an Irish Thoroughbred racehorse and sire . his sire was the most notable as the sire of the 1969 winner of the mare Shared . his sire was the most notable as the sire of the 1969 winner of the mare Shared .
53,54,0.987991266,0.868522073,0.924412666,18.71320457,47.41176227,1.29270936,0.186578372,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( foaled 1969 in Kentucky ) was an Irish Thoroughbred racehorse and sire . his sire was the most notable as the best of his progeny included the Belmont Stakes and the Prix de l'Arc de Triomphe winner of the mare Shared .
54,55,0.987312572,0.821497121,0.89680461,18.16224579,46.86403729,1.227854305,0.174883371,Roberto (horse) ( March 16 1969 â€?August 2 1988 ) was an American-bred Irish-trained Thoroughbred Champion racehorse . among his notable offspring were 1988 Eclipse Award turf champion Sunshine Forever Real Shadai the leading sire in Japan in 1993 Brian's Time who sired 1994 Japanese Triple Crown winner and voted Japanese Horse of the Year Narita Brian Australia Melbourne Cup winner At Talaq British Classic winner Touching Wood outstanding sire Kris S. who produced five Breeders' Cup winners leading European miler and successful American turf sire Lear Fan and Dynaformer who sired 2006 Kentucky Derby winner Barbaro .,Roberto (horse) ( foaled 1969 in Kentucky ) is an Irish Thoroughbred racehorse and sire . his sire was the most notable as the sire of the 1969 winner of the mare Shared . his sire was the most notable as the sire of the 1969 winner of the mare Shared .
